policy_id,age,gender,policy_type_1,policy_type_2,policy_amount,premium_amount,policy_tenure_years,policy_tenure_decimal,channel1,channel2,channel3,substandard_risk,number_of_advance_premium,initial_benefit,policy_lapse,premium_to_benefit_ratio,age_squared,premium_squared,benefit_squared
113056,33,1,3,15,90000,0,4,3.5,4,1,9,0.0,0,0.0,1,0.0,1089,0,8100000000
161602,42,0,7,39,20000,152,5,4.166666667,6,2,17,0.0,0,0.0,0,0.00759962001899905,1764,23104,400000000
42642,41,0,3,16,60,0,3,2.833333333,2,3,0,0.0,0,0.0,1,0.0,1681,0,3600
152003,38,1,6,34,500,67,4,3.916666667,6,2,6,0.0,0,0.0,1,0.13373253493013973,1444,4489,250000
172965,19,1,3,12,200,0,3,2.666666667,6,2,2,0.0,0,0.0,1,0.0,361,0,40000
23977,35,0,3,16,60,0,6,5.833333333,2,3,0,0.0,0,0.0,0,0.0,1225,0,3600
31496,50,0,3,9,70,0,4,3.5,2,3,0,0.0,0,0.0,1,0.0,2500,0,4900
11886,45,1,19,82,352,0,1,0.583333333,2,3,0,0.0,0,0.0,0,0.0,2025,0,123904
57818,34,1,3,6,0,240,5,4.416666667,2,3,0,0.0,0,0.0,0,240.0,1156,57600,0
21444,12,1,3,12,40,0,3,2.5,2,3,0,0.0,0,0.0,0,0.0,144,0,1600
140046,33,1,3,5,20000,480,3,2.916666667,6,2,11,0.0,0,0.0,1,0.023998800059997,1089,230400,400000000
54743,4,1,8,52,11000,0,2,1.333333333,2,3,0,0.0,0,0.0,0,0.0,16,0,121000000
97710,17,0,3,5,20000,480,2,1.916666667,2,3,0,0.0,0,0.0,0,0.023998800059997,289,230400,400000000
109570,50,0,8,52,18500,0,1,0.333333333,2,3,0,0.0,0,0.0,0,0.0,2500,0,342250000
77942,34,1,3,19,15000,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,1156,0,225000000
21479,21,1,3,6,0,240,3,2.5,2,3,0,0.0,0,0.0,1,240.0,441,57600,0
82200,36,1,8,52,25000,0,2,1.083333333,2,3,0,0.0,0,0.0,0,0.0,1296,0,625000000
27017,32,0,3,6,0,240,3,2.333333333,2,3,0,0.0,0,0.0,1,240.0,1024,57600,0
181283,30,1,13,60,2000,1,1,0.25,7,3,0,0.0,0,0.0,0,0.0004997501249375312,900,1,4000000
97352,25,0,3,16,40,0,3,2.5,2,3,0,0.0,0,0.0,1,0.0,625,0,1600
58731,42,1,5,32,50,30,4,3.25,2,3,0,0.0,0,0.0,1,0.5882352941176471,1764,900,2500
1070,24,0,2,3,20000,58,6,5.833333333,1,1,10,0.0,0,0.0,1,0.0028998550072496373,576,3364,400000000
139068,38,1,7,39,24200,205,4,3.833333333,6,2,17,0.0,0,0.0,0,0.008470724350233461,1444,42025,585640000
16303,59,1,3,13,5000,0,3,2.083333333,2,3,0,0.0,0,0.0,1,0.0,3481,0,25000000
36615,10,1,3,7,0,0,4,3.833333333,2,3,0,0.0,0,0.0,0,0.0,100,0,0
175583,28,1,6,38,2500,28,4,3.166666667,6,2,19,0.0,0,0.0,0,0.011195521791283487,784,784,6250000
83932,55,1,3,16,1860,0,6,5.666666667,2,3,0,0.0,0,0.0,1,0.0,3025,0,3459600
22712,49,0,19,79,8000,0,1,0.583333333,2,3,0,0.0,0,0.0,1,0.0,2401,0,64000000
39430,36,1,3,6,0,480,7,6.333333333,2,3,0,0.0,0,0.0,1,480.0,1296,230400,0
152283,39,1,6,37,0,33,4,3.666666667,6,2,9,0.0,0,0.0,0,33.0,1521,1089,0
53574,53,0,3,9,60,0,3,2.833333333,2,3,0,0.0,0,0.0,1,0.0,2809,0,3600
7300,20,1,3,5,50000,1440,7,6.166666667,2,3,0,0.0,0,0.0,1,0.02879942401151977,400,2073600,2500000000
160371,23,0,6,36,2500,8,3,2.0,6,2,10,0.0,0,0.0,1,0.003198720511795282,529,64,6250000
115863,26,0,6,30,20000,25,5,4.583333333,6,2,23,0.0,0,0.0,1,0.0012499375031248437,676,625,400000000
134003,54,1,6,30,50000,58,3,2.5,6,2,24,0.0,0,0.0,1,0.0011599768004639907,2916,3364,2500000000
36334,48,1,3,12,20,0,5,4.166666667,2,3,0,0.0,0,0.0,0,0.0,2304,0,400
132574,49,1,6,31,1250,129,4,3.833333333,6,2,1,0.0,0,0.0,1,0.10311750599520383,2401,16641,1562500
155082,33,0,6,37,0,13,5,4.25,6,2,27,0.0,0,0.0,0,13.0,1089,169,0
132379,37,1,6,30,50000,44,5,4.083333333,6,2,12,0.0,0,0.0,1,0.000879982400351993,1369,1936,2500000000
155285,25,1,7,39,20000,72,4,3.916666667,6,2,32,0.0,0,0.0,1,0.00359982000899955,625,5184,400000000
69642,30,1,3,16,300,0,4,3.25,2,3,0,0.0,0,0.0,0,0.0,900,0,90000
89663,10,1,3,5,3000,408,6,5.333333333,2,3,0,0.0,0,0.0,1,0.13595468177274242,100,166464,9000000
18348,6,1,3,5,5000,960,7,6.0,2,3,0,0.0,0,0.0,1,0.19196160767846432,36,921600,25000000
37396,31,1,3,5,58000,600,3,2.75,2,3,0,0.0,0,0.0,1,0.010344649230185686,961,360000,3364000000
175239,33,0,7,39,40000,193,4,3.5,6,2,11,0.0,0,0.0,1,0.004824879378015549,1089,37249,1600000000
116611,27,0,7,39,54000,205,4,3.583333333,6,2,17,0.0,0,0.0,1,0.003796225995814892,729,42025,2916000000
25818,62,1,3,17,60,0,4,3.916666667,2,3,0,0.0,0,0.0,1,0.0,3844,0,3600
179348,27,1,3,9,34,0,3,2.666666667,6,2,53,0.0,0,0.0,1,0.0,729,0,1156
41030,18,0,5,31,450,19,5,4.916666667,2,3,0,0.0,0,0.0,0,0.04212860310421286,324,361,202500
17704,49,0,3,18,7000,0,7,6.916666667,2,3,0,0.0,0,0.0,1,0.0,2401,0,49000000
59238,61,1,3,15,4000,0,3,2.583333333,2,3,0,0.0,0,0.0,0,0.0,3721,0,16000000
101279,11,1,3,6,0,240,5,4.25,2,3,0,0.0,0,0.0,1,240.0,121,57600,0
80161,40,1,3,7,0,0,4,3.916666667,2,3,0,0.0,0,0.0,0,0.0,1600,0,0
68601,39,0,3,6,0,240,5,4.666666667,2,3,0,0.0,0,0.0,1,240.0,1521,57600,0
88538,22,0,3,12,40,0,7,6.333333333,2,3,0,0.0,0,0.0,0,0.0,484,0,1600
39285,22,1,3,8,27000,0,7,6.416666667,2,3,0,0.0,0,0.0,1,0.0,484,0,729000000
111761,4,0,3,6,0,252,2,1.416666667,4,1,8,0.0,0,0.0,0,252.0,16,63504,0
91592,59,1,8,48,300,0,4,3.0,2,3,0,0.0,0,0.0,0,0.0,3481,0,90000
170630,33,0,3,12,40,0,1,0.75,6,2,66,0.0,0,0.0,1,0.0,1089,0,1600
172139,34,0,6,36,2500,5,4,3.333333333,6,2,46,0.0,0,0.0,1,0.001999200319872051,1156,25,6250000
11588,43,0,12,58,10000,288,2,1.083333333,2,3,0,0.0,0,0.0,1,0.0287971202879712,1849,82944,100000000
147146,24,1,3,10,20000,0,3,2.25,6,2,2,0.0,0,0.0,0,0.0,576,0,400000000
1576,52,0,3,5,20000,480,7,6.416666667,2,3,0,0.0,0,0.0,0,0.023998800059997,2704,230400,400000000
115312,14,1,3,5,40000,2320,6,5.916666667,4,1,6,0.0,0,0.0,0,0.0579985500362491,196,5382400,1600000000
10306,46,1,3,13,10000,0,3,2.916666667,2,3,0,0.0,0,0.0,1,0.0,2116,0,100000000
24682,3,0,3,5,20000,600,6,5.166666667,2,3,0,0.0,0,0.0,1,0.02999850007499625,9,360000,400000000
104573,41,0,3,5,30000,720,7,6.416666667,2,3,0,0.0,0,0.0,1,0.02399920002666578,1681,518400,900000000
135691,37,1,6,35,50000,84,4,3.916666667,6,2,12,0.0,0,0.0,1,0.0016799664006719867,1369,7056,2500000000
95723,27,1,3,13,4000,0,5,4.5,2,3,0,0.0,0,0.0,1,0.0,729,0,16000000
162599,28,0,3,12,20,0,4,3.166666667,6,2,29,0.0,0,0.0,1,0.0,784,0,400
142407,53,0,6,30,50000,44,4,3.666666667,6,2,12,0.0,0,0.0,1,0.000879982400351993,2809,1936,2500000000
147798,38,0,15,63,20000,240,1,0.916666667,6,2,15,0.0,0,0.0,0,0.0119994000299985,1444,57600,400000000
4160,5,1,3,5,15000,720,4,3.916666667,2,3,0,0.0,0,0.0,0,0.04799680021331911,25,518400,225000000
133855,39,0,6,36,2500,6,3,2.666666667,6,2,12,0.0,0,0.0,0,0.0023990403838464614,1521,36,6250000
88694,26,0,3,16,60,0,7,6.166666667,2,3,0,0.0,0,0.0,1,0.0,676,0,3600
5592,9,1,8,41,15000,3000,2,1.916666667,2,3,0,0.0,0,0.0,0,0.1999866675554963,81,9000000,225000000
133251,22,1,3,5,10000,408,4,3.25,6,2,29,0.0,0,0.0,1,0.04079592040795921,484,166464,100000000
115849,26,1,6,37,0,13,5,4.666666667,6,2,22,0.0,0,0.0,1,13.0,676,169,0
176996,24,1,3,9,40,0,2,1.083333333,6,2,11,0.0,0,0.0,0,0.0,576,0,1600
42604,33,1,3,15,4000,0,3,2.833333333,2,3,0,0.0,0,0.0,0,0.0,1089,0,16000000
66580,1,0,3,5,20000,520,7,6.5,2,3,0,0.0,0,0.0,0,0.02599870006499675,1,270400,400000000
89264,53,1,3,12,80,0,6,5.75,2,3,0,0.0,0,0.0,1,0.0,2809,0,6400
60114,41,1,12,58,10000,288,2,1.333333333,2,3,0,0.0,0,0.0,1,0.0287971202879712,1681,82944,100000000
7061,39,1,3,5,20000,800,7,6.333333333,2,3,0,0.0,0,0.0,0,0.039998000099995,1521,640000,400000000
136898,27,1,3,9,34,0,3,2.916666667,6,2,50,0.0,0,0.0,1,0.0,729,0,1156
78,43,1,1,2,100000,200,9,8.0,1,1,1,0.0,0,0.0,1,0.001999980000199998,1849,40000,10000000000
141315,24,1,3,13,4000,0,1,0.75,6,2,49,0.0,0,0.0,0,0.0,576,0,16000000
95963,0,1,3,6,0,240,5,4.25,2,3,0,0.0,0,0.0,1,240.0,0,57600,0
79046,45,0,3,16,583,0,6,5.166666667,2,3,0,0.0,0,0.0,1,0.0,2025,0,339889
93410,0,0,19,77,20000,1800,1,0.333333333,2,3,0,0.0,0,0.0,0,0.08999550022498876,0,3240000,400000000
45838,25,1,3,17,200,0,6,5.583333333,2,3,0,0.0,0,0.0,0,0.0,625,0,40000
40940,5,0,3,6,0,240,6,5.0,2,3,0,0.0,0,0.0,1,240.0,25,57600,0
148315,20,0,6,37,0,13,5,4.75,6,2,22,0.0,0,0.0,1,13.0,400,169,0
48572,38,1,3,5,200000,22000,3,2.25,2,3,0,0.0,0,0.0,0,0.10999945000274998,1444,484000000,40000000000
7893,36,0,3,5,14000,1440,6,5.666666667,2,3,0,0.0,0,0.0,1,0.10284979644311121,1296,2073600,196000000
61300,10,1,3,5,10000,400,7,6.166666667,2,3,0,0.0,0,0.0,0,0.039996000399960006,100,160000,100000000
67726,52,1,3,14,70,0,6,5.416666667,2,3,0,0.0,0,0.0,1,0.0,2704,0,4900
20451,41,0,3,5,40000,1200,4,3.916666667,2,3,0,0.0,0,0.0,1,0.02999925001874953,1681,1440000,1600000000
78016,26,1,3,6,0,720,7,6.083333333,2,3,0,0.0,0,0.0,1,720.0,676,518400,0
24890,22,1,3,17,60,0,5,4.916666667,2,3,0,0.0,0,0.0,1,0.0,484,0,3600
90967,37,0,3,5,20000,1200,4,3.916666667,2,3,0,0.0,0,0.0,1,0.0599970001499925,1369,1440000,400000000
175829,36,1,3,13,4000,0,3,2.916666667,6,2,11,0.0,0,0.0,1,0.0,1296,0,16000000
84972,36,1,3,6,0,200,5,4.583333333,2,3,0,0.0,0,0.0,1,200.0,1296,40000,0
52396,9,1,3,6,0,240,5,4.333333333,2,3,0,0.0,0,0.0,1,240.0,81,57600,0
27855,51,0,8,41,15000,3000,2,1.166666667,2,3,0,0.0,0,0.0,0,0.1999866675554963,2601,9000000,225000000
138788,25,1,6,31,500,52,5,4.25,6,2,1,0.0,0,0.0,1,0.10379241516966067,625,2704,250000
106128,40,0,3,12,100,0,6,5.0,2,3,0,0.0,0,0.0,0,0.0,1600,0,10000
86720,25,1,3,6,0,480,3,2.333333333,2,3,0,0.0,0,0.0,1,480.0,625,230400,0
62792,38,1,3,19,13500,0,5,4.833333333,2,3,0,0.0,0,0.0,0,0.0,1444,0,182250000
134991,32,1,3,5,20000,480,1,0.666666667,6,2,31,0.0,0,0.0,1,0.023998800059997,1024,230400,400000000
162315,34,1,7,39,21429,144,4,3.416666667,6,2,11,0.0,0,0.0,0,0.006719552029864676,1156,20736,459202041
144293,35,0,15,63,20000,240,2,1.416666667,6,2,9,0.0,0,0.0,1,0.0119994000299985,1225,57600,400000000
151091,43,0,3,10,20000,0,1,0.916666667,6,2,24,0.0,0,0.0,0,0.0,1849,0,400000000
11739,20,0,17,66,50000,129,1,0.833333333,2,3,0,0.0,0,0.0,1,0.002579948401031979,400,16641,2500000000
152901,38,0,3,9,38,0,4,3.166666667,6,2,48,0.0,0,0.0,0,0.0,1444,0,1444
85058,0,1,3,6,0,240,5,4.416666667,2,3,0,0.0,0,0.0,0,240.0,0,57600,0
116304,25,1,6,35,50000,84,4,3.833333333,6,2,12,0.0,0,0.0,0,0.0016799664006719867,625,7056,2500000000
32185,13,0,3,5,10000,1200,3,2.583333333,2,3,0,0.0,0,0.0,1,0.11998800119988001,169,1440000,100000000
179548,28,1,3,5,20000,480,3,2.333333333,6,2,15,0.0,0,0.0,1,0.023998800059997,784,230400,400000000
46426,28,1,3,8,27000,0,5,4.916666667,2,3,0,0.0,0,0.0,1,0.0,784,0,729000000
36964,37,1,3,5,30000,1440,4,3.25,2,3,0,0.0,0,0.0,0,0.04799840005333156,1369,2073600,900000000
161263,25,0,15,63,10000,120,1,0.166666667,6,2,2,0.0,0,0.0,0,0.011998800119988001,625,14400,100000000
7493,29,0,3,6,0,960,7,6.0,2,3,0,0.0,0,0.0,1,960.0,841,921600,0
48360,22,0,3,17,100,0,3,2.5,2,3,0,0.0,0,0.0,1,0.0,484,0,10000
116070,39,1,6,35,20000,96,5,4.083333333,6,2,6,0.0,0,0.0,1,0.0047997600119994,1521,9216,400000000
171834,26,0,6,30,50000,44,4,3.5,6,2,2,0.0,0,0.0,1,0.000879982400351993,676,1936,2500000000
39166,62,1,20,84,200,2790,1,0.0,2,3,0,0.0,0,0.0,0,13.880597014925373,3844,7784100,40000
68781,31,1,3,5,20000,2600,5,4.416666667,2,3,0,0.0,0,0.0,0,0.12999350032498375,961,6760000,400000000
126954,35,1,3,11,20000,0,4,3.0,6,2,9,0.0,0,0.0,0,0.0,1225,0,400000000
144431,25,0,15,63,10000,120,2,1.083333333,6,2,2,0.0,0,0.0,0,0.011998800119988001,625,14400,100000000
74474,38,0,3,16,180,0,5,4.166666667,2,3,0,0.0,0,0.0,0,0.0,1444,0,32400
83812,40,1,3,10,20000,0,6,5.75,2,3,0,0.0,0,0.0,1,0.0,1600,0,400000000
126213,30,0,6,37,0,23,4,3.583333333,6,2,34,0.0,0,0.0,1,23.0,900,529,0
8384,19,1,3,5,20000,1200,6,5.25,2,3,0,0.0,0,0.0,1,0.0599970001499925,361,1440000,400000000
131527,26,1,15,63,10000,120,2,1.0,6,2,2,0.0,0,0.0,1,0.011998800119988001,676,14400,100000000
170354,21,1,15,63,20000,240,2,1.416666667,6,2,9,0.0,0,0.0,1,0.0119994000299985,441,57600,400000000
7668,41,1,3,5,50000,1000,6,5.833333333,2,3,0,0.0,0,0.0,0,0.01999960000799984,1681,1000000,2500000000
10792,57,0,3,23,15000,0,3,2.333333333,2,3,0,0.0,0,0.0,1,0.0,3249,0,225000000
166286,39,1,3,9,100,0,3,2.75,6,2,47,0.0,0,0.0,1,0.0,1521,0,10000
67730,42,1,3,12,60,0,6,5.5,2,3,0,0.0,0,0.0,1,0.0,1764,0,3600
166052,25,1,3,5,10000,408,4,3.0,6,2,48,0.0,0,0.0,1,0.04079592040795921,625,166464,100000000
90996,22,1,3,5,20000,1080,4,3.833333333,2,3,0,0.0,0,0.0,1,0.05399730013499325,484,1166400,400000000
78483,40,1,3,14,160,529,6,5.666666667,2,3,0,200.0,0,0.0,1,3.2857142857142856,1600,279841,25600
133729,49,1,3,9,45,0,3,2.75,6,2,14,0.0,0,0.0,1,0.0,2401,0,2025
120490,42,0,3,5,10000,480,3,2.916666667,6,2,29,0.0,0,0.0,0,0.047995200479952004,1764,230400,100000000
176656,27,1,3,12,150,0,2,1.833333333,6,2,2,0.0,0,0.0,0,0.0,729,0,22500
135772,34,1,6,32,60,66,4,3.916666667,6,2,6,0.0,0,0.0,1,1.0819672131147542,1156,4356,3600
52594,49,1,3,5,16000,840,5,4.166666667,2,3,0,0.0,0,0.0,0,0.05249671895506531,2401,705600,256000000
128767,26,1,6,38,1000,11,5,4.75,6,2,24,0.0,0,0.0,1,0.01098901098901099,676,121,1000000
177568,56,0,6,34,200,27,5,4.75,6,2,30,0.0,0,0.0,1,0.13432835820895522,3136,729,40000
25391,49,1,3,17,100,0,5,4.333333333,2,3,0,0.0,0,0.0,1,0.0,2401,0,10000
23241,7,1,3,6,0,480,7,6.416666667,2,3,0,0.0,0,0.0,0,480.0,49,230400,0
150548,25,1,3,5,26000,444,3,2.083333333,6,2,19,0.0,0,0.0,1,0.0170762662974501,625,197136,676000000
87245,18,1,12,58,12000,144,2,1.666666667,2,3,0,0.0,0,0.0,0,0.01199900008332639,324,20736,144000000
80005,36,0,3,16,70,0,5,4.083333333,2,3,0,0.0,0,0.0,0,0.0,1296,0,4900
25261,32,1,3,17,100,0,5,4.5,2,3,0,0.0,0,0.0,1,0.0,1024,0,10000
7025,10,0,3,5,10000,480,7,6.166666667,2,3,0,0.0,0,0.0,1,0.047995200479952004,100,230400,100000000
141136,31,1,15,63,20000,240,2,1.166666667,6,2,6,0.0,0,0.0,0,0.0119994000299985,961,57600,400000000
87810,32,1,8,41,200000,4800,1,0.75,2,3,0,0.0,0,0.0,0,0.023999880000599997,1024,23040000,40000000000
144110,33,1,3,22,6000,0,2,1.833333333,6,2,53,0.0,0,0.0,1,0.0,1089,0,36000000
138201,40,1,3,9,36,0,1,0.666666667,6,2,64,0.0,0,0.0,0,0.0,1600,0,1296
181952,36,0,13,59,80000,22,1,0.833333333,7,3,0,0.0,0,59949.874,0,0.0002749965625429682,1296,484,6400000000
64155,47,1,3,5,7000,480,4,3.166666667,2,3,0,0.0,0,0.0,1,0.06856163405227825,2209,230400,49000000
33728,44,0,12,58,45000,1201,1,0.0,2,3,0,0.0,0,0.0,0,0.026688295815648543,1936,1442401,2025000000
113245,41,0,3,17,100,0,6,5.5,4,1,6,0.0,0,0.0,0,0.0,1681,0,10000
33333,28,0,3,5,40000,720,1,0.833333333,2,3,0,0.0,0,0.0,1,0.01799955001124972,784,518400,1600000000
97786,40,1,3,22,15000,0,2,1.833333333,2,3,0,0.0,0,0.0,0,0.0,1600,0,225000000
170222,21,0,15,63,20000,240,2,1.75,6,2,12,0.0,0,0.0,0,0.0119994000299985,441,57600,400000000
83251,13,1,3,13,20000,0,7,6.166666667,2,3,0,0.0,0,0.0,1,0.0,169,0,400000000
120635,21,0,7,39,42000,215,3,2.75,6,2,19,0.0,0,0.0,1,0.005118925739863336,441,46225,1764000000
33262,22,0,12,58,20000,350,2,1.0,2,3,0,0.0,0,0.0,1,0.01749912504374781,484,122500,400000000
138027,29,0,3,6,0,2800,2,1.0,6,2,38,0.0,0,0.0,0,2800.0,841,7840000,0
28711,30,0,3,14,40,0,7,6.333333333,2,3,0,0.0,0,0.0,0,0.0,900,0,1600
137556,35,1,3,5,10000,444,3,2.083333333,6,2,19,0.0,0,0.0,0,0.0443955604439556,1225,197136,100000000
117516,41,0,3,10,20000,0,3,2.666666667,6,2,27,0.0,0,0.0,0,0.0,1681,0,400000000
88869,40,0,3,6,0,312,7,6.083333333,2,3,0,0.0,0,0.0,1,312.0,1600,97344,0
81981,33,1,12,58,10000,218,2,1.5,2,3,0,0.0,0,0.0,0,0.0217978202179782,1089,47524,100000000
37680,42,0,3,6,0,240,3,2.416666667,2,3,0,0.0,0,0.0,1,240.0,1764,57600,0
57495,45,0,3,5,11000,1200,5,4.75,2,3,0,0.0,0,0.0,1,0.109080992637033,2025,1440000,121000000
33142,19,0,10,54,3999,2000,2,1.25,2,3,0,0.0,0,0.0,0,0.5,361,4000000,15992001
15423,48,0,3,17,100,0,4,3.25,2,3,0,0.0,0,0.0,1,0.0,2304,0,10000
145616,26,1,6,35,50000,117,4,3.75,6,2,14,0.0,0,0.0,0,0.0023399532009359815,676,13689,2500000000
99485,45,0,3,14,50,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,2025,0,2500
175632,24,1,3,9,36,0,4,3.166666667,6,2,17,0.0,0,0.0,0,0.0,576,0,1296
70147,20,1,3,13,20000,0,3,2.666666667,2,3,0,0.0,0,0.0,1,0.0,400,0,400000000
18378,11,1,3,13,20000,0,7,6.0,2,3,0,0.0,0,0.0,1,0.0,121,0,400000000
152965,25,1,3,9,34,0,4,3.166666667,6,2,23,0.0,0,0.0,1,0.0,625,0,1156
10475,28,1,3,13,10000,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,784,0,100000000
56191,35,0,3,12,60,0,7,6.0,2,3,0,0.0,0,0.0,1,0.0,1225,0,3600
23627,3,1,3,5,20000,480,7,6.083333333,2,3,0,0.0,0,0.0,0,0.023998800059997,9,230400,400000000
152746,35,1,6,37,0,23,4,3.333333333,6,2,12,0.0,0,0.0,0,23.0,1225,529,0
174296,23,1,15,63,20000,240,1,0.083333333,6,2,33,0.0,0,0.0,0,0.0119994000299985,529,57600,400000000
92010,25,1,3,23,11000,0,3,2.5,2,3,0,0.0,0,0.0,1,0.0,625,0,121000000
153115,38,1,6,36,2500,6,3,2.916666667,6,2,33,0.0,0,0.0,0,0.0023990403838464614,1444,36,6250000
162523,28,1,6,38,2500,28,4,3.25,6,2,9,0.0,0,0.0,0,0.011195521791283487,784,784,6250000
81647,44,0,10,56,0,0,2,1.916666667,2,3,0,0.0,0,0.0,0,0.0,1936,0,0
85669,33,0,3,5,20000,2400,4,3.833333333,2,3,0,0.0,0,0.0,1,0.119994000299985,1089,5760000,400000000
64792,29,0,3,8,10000,0,3,2.5,2,3,0,0.0,0,0.0,1,0.0,841,0,100000000
181428,44,1,13,60,2000,1,2,1.25,7,3,0,0.0,0,0.0,0,0.0004997501249375312,1936,1,4000000
93778,18,0,3,17,60,0,7,6.333333333,2,3,0,0.0,0,0.0,1,0.0,324,0,3600
3787,49,1,3,14,70,0,5,4.333333333,2,3,0,0.0,0,0.0,1,0.0,2401,0,4900
66340,39,1,12,58,23471,600,1,0.083333333,2,3,0,0.0,0,0.0,0,0.02556237218813906,1521,360000,550887841
180798,58,1,13,59,10000,6,2,1.0,7,3,0,0.0,0,0.0,0,0.0005999400059994001,3364,36,100000000
127029,29,1,6,37,0,23,3,2.916666667,6,2,12,0.0,0,0.0,1,23.0,841,529,0
178232,28,0,6,35,50000,84,4,3.666666667,6,2,2,0.0,0,0.0,1,0.0016799664006719867,784,7056,2500000000
35809,45,0,3,22,8000,0,5,4.75,2,3,0,0.0,0,0.0,1,0.0,2025,0,64000000
180195,41,1,3,13,4000,0,2,1.0,6,2,19,0.0,0,0.0,0,0.0,1681,0,16000000
99471,3,0,3,5,2400,480,7,6.083333333,2,3,0,0.0,0,0.0,1,0.19991670137442732,9,230400,5760000
185007,34,1,10,56,0,0,2,1.416666667,8,3,0,0.0,0,0.0,0,0.0,1156,0,0
92936,57,1,8,41,20000,3600,2,1.166666667,2,3,0,0.0,0,0.0,0,0.1799910004499775,3249,12960000,400000000
148963,38,1,7,39,20000,147,4,3.75,6,2,9,0.0,0,0.0,1,0.0073496325183740815,1444,21609,400000000
13712,26,1,3,12,60,0,6,5.25,2,3,0,0.0,0,0.0,1,0.0,676,0,3600
2997,31,1,3,5,4000,720,6,5.166666667,2,3,0,0.0,0,0.0,1,0.1799550112471882,961,518400,16000000
159968,17,1,3,5,20000,432,3,2.583333333,6,2,5,0.0,0,0.0,0,0.0215989200539973,289,186624,400000000
115494,47,1,8,45,40000,0,2,1.75,4,1,15,0.0,0,0.0,0,0.0,2209,0,1600000000
136202,23,0,6,35,50000,119,4,3.583333333,6,2,46,0.0,0,0.0,1,0.002379952400951981,529,14161,2500000000
23953,40,1,3,5,20000,960,6,5.833333333,2,3,0,0.0,0,0.0,1,0.047997600119994,1600,921600,400000000
52973,2,1,3,5,50000,1260,4,3.75,2,3,0,0.0,0,0.0,1,0.0251994960100798,4,1587600,2500000000
38174,42,0,3,5,20000,800,2,1.666666667,2,3,0,0.0,1,0.0,0,0.039998000099995,1764,640000,400000000
156846,28,1,3,20,20000,0,3,2.416666667,6,2,58,0.0,0,0.0,1,0.0,784,0,400000000
69304,27,1,3,5,20000,2400,4,3.833333333,2,3,0,0.0,0,0.0,1,0.119994000299985,729,5760000,400000000
180390,24,1,3,5,20000,480,1,0.666666667,6,2,15,0.0,0,0.0,1,0.023998800059997,576,230400,400000000
99594,9,1,3,17,100,0,7,6.0,2,3,0,0.0,0,0.0,1,0.0,81,0,10000
25094,5,1,3,5,5000,480,5,4.666666667,2,3,0,0.0,0,0.0,0,0.09598080383923216,25,230400,25000000
117790,30,1,3,5,10000,432,3,2.416666667,6,2,44,0.0,0,0.0,0,0.043195680431956804,900,186624,100000000
114844,26,1,3,7,0,0,4,3.666666667,4,1,8,0.0,0,0.0,0,0.0,676,0,0
176804,30,0,15,63,20000,240,2,1.5,6,2,9,0.0,0,0.0,0,0.0119994000299985,900,57600,400000000
145331,28,1,7,39,30000,118,5,4.0,6,2,10,0.0,0,0.0,1,0.003933202226592447,784,13924,900000000
54322,58,0,3,15,40000,0,2,1.916666667,2,3,0,0.0,0,0.0,1,0.0,3364,0,1600000000
93391,0,1,10,55,0,0,1,0.416666667,2,3,0,0.0,0,0.0,0,0.0,0,0,0
51534,23,1,3,12,300,0,6,5.25,2,3,0,0.0,0,0.0,1,0.0,529,0,90000
33195,2,0,3,5,10000,480,2,1.083333333,2,3,0,0.0,0,0.0,1,0.047995200479952004,4,230400,100000000
74481,55,0,3,7,0,0,5,4.166666667,2,3,0,0.0,0,0.0,0,0.0,3025,0,0
160552,28,1,15,63,20000,240,2,1.583333333,6,2,47,0.0,0,0.0,1,0.0119994000299985,784,57600,400000000
134825,43,1,3,13,4000,0,1,0.916666667,6,2,15,0.0,0,0.0,0,0.0,1849,0,16000000
36021,35,1,5,33,15000,3,5,4.5,2,3,0,0.0,0,0.0,1,0.0001999866675554963,1225,9,225000000
39156,12,0,8,41,40000,3000,1,0.0,2,3,0,0.0,0,0.0,0,0.07499812504687382,144,9000000,1600000000
92354,46,0,3,5,40000,1200,3,2.0,2,3,0,0.0,0,0.0,1,0.02999925001874953,2116,1440000,1600000000
179976,35,1,15,63,20000,240,2,1.5,6,2,31,0.0,0,0.0,0,0.0119994000299985,1225,57600,400000000
86286,43,1,8,44,0,600,3,2.833333333,2,3,0,0.0,0,0.0,0,600.0,1849,360000,0
151073,24,0,3,9,40,0,2,1.0,6,2,11,0.0,0,0.0,0,0.0,576,0,1600
76954,69,0,8,52,15000,0,1,0.75,2,3,0,0.0,0,0.0,0,0.0,4761,0,225000000
126135,29,1,6,35,50000,111,4,3.666666667,6,2,22,0.0,0,0.0,1,0.002219955600887982,841,12321,2500000000
49066,21,0,3,5,6000,768,2,1.583333333,2,3,0,0.0,0,0.0,1,0.12797867022162973,441,589824,36000000
56709,4,1,3,12,60,0,6,5.583333333,2,3,0,0.0,0,0.0,1,0.0,16,0,3600
63541,2,0,3,5,60000,2400,5,4.0,2,3,0,0.0,0,0.0,0,0.039999333344444256,4,5760000,3600000000
